symbol,bucket_ts_ms,bucket_start_utc,trade_count,buy_trade_count,sell_trade_count,buy_notional,sell_notional,cvd,total_notional,taker_buy_pct,avg_trade_notional,max_trade_notional,vwap,low_price,high_price
eth-usdc,1777068060000,2026-04-24T22:01:00Z,36,23,13,58035.23838,844.64023,57190.59815,58879.87861,98.5654857823,1635.55218361,44761.27275,2314.50612669,2313.7,2315
eth-usdc,1777068120000,2026-04-24T22:02:00Z,92,66,26,316144.56128,24520.00557,291624.55571,340664.56685,92.8023023361,3702.87572663,70341.6977,2313.82418982,2312.8,2314.1
eth-usdc,1777068180000,2026-04-24T22:03:00Z,44,26,18,7003.20773,65912.79706,-58909.58933,72916.00479,9.60448635409,1657.18192705,15158.59224,2313.30300759,2313,2314.4
eth-usdc,1777068240000,2026-04-24T22:04:00Z,34,4,30,4802.97646,93149.06659,-88346.09013,97952.04305,4.90339589706,2880.94244265,37487.94392,2313.06465938,2312.7,2314.1
eth-usdc,1777068300000,2026-04-24T22:05:00Z,35,18,17,63252.20002,101628.98762,-38376.7876,164881.18764,38.3622904016,4710.89107543,45182.47623,2312.98572827,2312.7,2313.2
eth-usdc,1777068360000,2026-04-24T22:06:00Z,26,6,20,55.73642,22102.69868,-22046.96226,22158.4351,0.251535903815,852.247503846,16802.1625,2312.50627218,2312.5,2312.9
eth-usdc,1777068420000,2026-04-24T22:07:00Z,21,9,12,830.86327,7002.17623,-6171.31296,7833.0395,10.6071630304,373.001880952,2019.0744,2313.01919386,2312.8,2313.4
eth-usdc,1777068480000,2026-04-24T22:08:00Z,135,105,30,1308304.54497,72954.99453,1235349.55044,1381259.5395,94.7182269194,10231.5521444,247401.534,2314.48869046,2313.4,2314.7
eth-usdc,1777068540000,2026-04-24T22:09:00Z,51,8,43,9050.69486,139752.49187,-130701.79701,148803.18673,6.08232596283,2917.70954373,13884,2313.75217462,2312.7,2314
eth-usdc,1777068600000,2026-04-24T22:10:00Z,41,4,37,23.36128,144311.87742,-144288.51614,144335.2387,0.0161854306754,3520.37167561,13878,2312.86827721,2312.7,2313.2
eth-usdc,1777068660000,2026-04-24T22:11:00Z,52,14,38,1177.64836,140463.12412,-139285.47576,141640.77248,0.831433166722,2723.86100923,13879.2,2312.96311233,2312.8,2313.3
eth-usdc,1777068720000,2026-04-24T22:12:00Z,49,18,31,3303.40555,139739.36404,-136435.95849,143042.76959,2.30938310232,2919.24019571,13877.4,2313.06213792,2312.8,2313.4
eth-usdc,1777068780000,2026-04-24T22:13:00Z,34,10,24,7269.99431,72329.60452,-65059.61021,79599.59883,9.13320471065,2341.16467147,13880.4,2313.21558435,2312.9,2313.5
eth-usdc,1777068840000,2026-04-24T22:14:00Z,105,92,13,1157044.27623,1950.32701,1155093.94922,1158994.60324,99.8317225115,11038.0438404,120002.59557,2313.56890174,2312.8,2314
eth-usdc,1777068900000,2026-04-24T22:15:00Z,27,15,12,14751.71519,1098.39007,13653.32512,15850.10526,93.0701402168,587.040935556,9999.19536,2314.15424575,2313.7,2314.2
eth-usdc,1777068960000,2026-04-24T22:16:00Z,53,28,25,40095.35202,5312.01061,34783.34141,45407.36263,88.3014332867,856.742691132,13415.18598,2313.97499019,2313.6,2314.2
eth-usdc,1777069020000,2026-04-24T22:17:00Z,22,9,13,2252.83994,1528.34608,724.49386,3781.18602,59.5802462001,171.872091818,976.3814,2313.64255033,2313.5,2313.7
eth-usdc,1777069080000,2026-04-24T22:18:00Z,19,7,12,4510.292,2949.4642,1560.8278,7459.7562,60.4616542294,392.618747368,3360.2135,2313.38962972,2313.3,2313.6
eth-usdc,1777069140000,2026-04-24T22:19:00Z,19,9,10,604.2605,2133.98949,-1529.72899,2738.24999,22.0673971408,144.118420526,1129.96224,2313.49272558,2313.3,2313.7
eth-usdc,1777069200000,2026-04-24T22:20:00Z,45,28,17,13220.14962,4213.08316,9007.06646,17433.23278,75.8330355983,387.405172889,4026.5914,2313.84903442,2313.3,2314
eth-usdc,1777069260000,2026-04-24T22:21:00Z,20,5,15,3668.04224,2812.96265,855.07959,6481.00489,56.5968133377,324.0502445,2596.10436,2313.1575737,2313,2313.4
eth-usdc,1777069320000,2026-04-24T22:22:00Z,26,11,15,6278.61011,8290.6737,-2012.06359,14569.28381,43.0948438638,560.357069615,6940.2,2313.35585036,2313,2313.5
eth-usdc,1777069380000,2026-04-24T22:23:00Z,22,10,12,3072.88644,1015.72927,2057.15717,4088.61571,75.157135274,185.846168636,2726.11056,2313.35052054,2313.1,2313.4
eth-usdc,1777069440000,2026-04-24T22:24:00Z,28,17,11,3856.288,1909.0258,1947.2622,5765.3138,66.8877381835,205.904064286,1633.00946,2313.5288122,2313.3,2313.7
eth-usdc,1777069500000,2026-04-24T22:25:00Z,74,35,39,462625.11156,145381.53308,317243.57848,608006.64464,76.0888249558,8216.30600865,96846.6978,2312.95914263,2312.7,2313.4
eth-usdc,1777069560000,2026-04-24T22:26:00Z,186,163,23,3056904.15034,106132.52167,2950771.62867,3163036.67201,96.6446003422,17005.5735054,314864.09731,2312.85770329,2312.5,2313.1
eth-usdc,1777069620000,2026-04-24T22:27:00Z,23,12,11,54946.24166,1132.63234,53813.60932,56078.874,97.9802869437,2438.21191304,43229.7387,2312.99825532,2312.9,2313.1
eth-usdc,1777069680000,2026-04-24T22:28:00Z,18,3,15,73.32527,4583.6721,-4510.34683,4656.99737,1.574518175,258.722076111,2769.5862,2313.00157445,2313,2313.1
eth-usdc,1777069740000,2026-04-24T22:29:00Z,53,10,43,18476.58012,61386.0206,-42909.44048,79862.60072,23.1354600945,1506.84152302,14195.36916,2312.37805021,2312.1,2313.1
eth-usdc,1777069800000,2026-04-24T22:30:00Z,59,5,54,1667.25244,325019.05956,-323351.80712,326686.312,0.510352708013,5537.05613559,69141.50082,2312.09503555,2311.8,2312.2
eth-usdc,1777069860000,2026-04-24T22:31:00Z,153,31,122,126602.90295,629269.15511,-502666.25216,755872.05806,16.7492502997,4940.34024876,97165.33208,2311.1720606,2310.7,2311.9
eth-usdc,1777069920000,2026-04-24T22:32:00Z,118,27,91,21782.48777,303715.68219,-281933.19442,325498.16996,6.6920461558,2758.45906746,37489.01248,2310.18852068,2309.6,2310.7
eth-usdc,1777069980000,2026-04-24T22:33:00Z,58,27,31,10451.98528,100781.42672,-90329.44144,111233.412,9.39644401091,1917.81744828,29431.60479,2310.25390621,2309.7,2310.4
eth-usdc,1777070040000,2026-04-24T22:34:00Z,27,5,22,101.64971,54731.50586,-54629.85615,54833.15557,0.185380011315,2030.8576137,37476.99351,2310.27220165,2310,2310.4
eth-usdc,1777070100000,2026-04-24T22:35:00Z,52,31,21,18061.12747,21074.38419,-3013.25672,39135.51166,46.1502270033,752.605993462,9459.52335,2310.5700725,2310.1,2311.2
eth-usdc,1777070160000,2026-04-24T22:36:00Z,23,3,20,570.94776,5071.02138,-4500.07362,5641.96914,10.1196540752,245.303006087,1155.3,2310.4832876,2310.2,2310.6
eth-usdc,1777070220000,2026-04-24T22:37:00Z,54,39,15,59901.00635,11324.42736,48576.57899,71225.43371,84.1005849033,1318.98951315,18999.83655,2311.31339921,2310.2,2311.6
eth-usdc,1777070280000,2026-04-24T22:38:00Z,51,10,41,10842.25487,18928.6449,-8086.39003,29770.89977,36.4189693753,583.743132745,7105.24584,2311.01052382,2310,2311.5
eth-usdc,1777070340000,2026-04-24T22:39:00Z,377,65,312,249012.11126,818288.68729,-569276.57603,1067300.79855,23.3310151738,2831.03660093,108750.89382,2307.13366698,2306,2310
eth-usdc,1777070400000,2026-04-24T22:40:00Z,138,62,76,432085.46678,170536.32731,261549.13947,602621.79409,71.7009359797,4366.82459486,68485.677,2307.0501227,2306.7,2307.9
eth-usdc,1777070460000,2026-04-24T22:41:00Z,73,17,56,24157.87191,59714.05533,-35556.18342,83871.92724,28.8032869936,1148.93051014,10000.2435,2307.41307825,2307,2307.6
eth-usdc,1777070520000,2026-04-24T22:42:00Z,44,30,14,25720.15494,2165.40747,23554.74747,27885.56241,92.2346645258,633.762782045,6429.67417,2308.10177543,2307.7,2308.4
eth-usdc,1777070580000,2026-04-24T22:43:00Z,55,17,38,14713.06174,26311.2261,-11598.16436,41024.28784,35.8642709348,745.896142545,8277.9224,2308.34043281,2308.3,2308.5
eth-usdc,1777070640000,2026-04-24T22:44:00Z,30,18,12,27778.5282,3011.36848,24767.15972,30789.89668,90.2196213541,1026.32988933,16962.0189,2308.67662523,2308.4,2308.8
eth-usdc,1777070700000,2026-04-24T22:45:00Z,56,39,17,40572.11731,2060.17682,38511.94049,42632.29413,95.16756754,761.290966607,19398.12,2309.30411135,2308.7,2309.6
eth-usdc,1777070760000,2026-04-24T22:46:00Z,93,66,27,75205.22741,6743.17788,68462.04953,81948.40529,91.7714348972,881.16564828,18999.96504,2311.21178924,2309.4,2311.6
eth-usdc,1777070820000,2026-04-24T22:47:00Z,37,13,24,3401.9994,7868.39014,-4466.39074,11270.38954,30.1852867456,304.605122703,1155.5,2310.92670494,2310.4,2311.5
eth-usdc,1777070880000,2026-04-24T22:48:00Z,36,8,28,1254.23668,243328.76613,-242074.52945,244583.00281,0.512806149892,6793.97230028,119997.33248,2310.19828669,2310.1,2310.5
eth-usdc,1777070940000,2026-04-24T22:49:00Z,45,25,20,284977.19677,18443.72762,266533.46915,303420.92439,93.9214055006,6742.68720867,154500.66437,2309.8707383,2309.7,2310.2
eth-usdc,1777071000000,2026-04-24T22:50:00Z,29,16,13,133288.20811,38782.73906,94505.46905,172070.94717,77.4611927825,5933.4809369,55456.8,2310.56725437,2310,2310.8
eth-usdc,1777071060000,2026-04-24T22:51:00Z,53,35,18,302392.61388,849.55526,301543.05862,303242.16914,99.7198426385,5721.55036113,59879.7252,2311.16666545,2310.9,2311.3
eth-usdc,1777071120000,2026-04-24T22:52:00Z,199,177,22,3445821.31549,20696.62028,3425124.69521,3466517.93577,99.4029564923,17419.6881194,314864.75532,2310.8089141,2310.5,2311.3
eth-usdc,1777071180000,2026-04-24T22:53:00Z,26,16,10,8273.98155,2498.64882,5775.33273,10772.63037,76.8055829061,414.331937308,3341.21528,2311.32646112,2311.2,2311.5
eth-usdc,1777071240000,2026-04-24T22:54:00Z,19,3,16,523.67935,4287.02294,-3763.34359,4810.70229,10.8857151915,253.194857368,1154.52564,2310.94888312,2310.9,2311.1
eth-usdc,1777071300000,2026-04-24T22:55:00Z,27,9,18,1391.15094,22118.22179,-20727.07085,23509.37273,5.91743112833,870.717508519,12804.69372,2311.38940036,2310.9,2311.5
eth-usdc,1777071360000,2026-04-24T22:56:00Z,19,6,13,290.0561,2079.2982,-1789.2421,2369.3543,12.2419893048,124.702857895,999.78186,2311.11422162,2311,2311.3
eth-usdc,1777071420000,2026-04-24T22:57:00Z,16,3,13,33.2784,8938.5612,-8905.2828,8971.8396,0.370920585785,560.739975,7572.8193,2310.9003709,2310.9,2311
eth-usdc,1777071480000,2026-04-24T22:58:00Z,20,8,12,6104.95321,1853.42911,4251.5241,7958.38232,76.7109817614,397.919116,3325.87346,2311.19890806,2310.9,2311.4
eth-usdc,1777071540000,2026-04-24T22:59:00Z,17,4,13,2228.2682,4333.87169,-2105.60349,6562.13989,33.9564263693,386.008228824,3927.83673,2310.93812157,2310.9,2311.4
eth-usdc,1777071600000,2026-04-24T23:00:00Z,53,20,33,20093.8603,192398.66037,-172304.80007,212492.52067,9.45626708961,4009.29284283,44664.3186,2311.40723066,2311.1,2311.9
eth-usdc,1777071660000,2026-04-24T23:01:00Z,72,46,26,142105.73966,84977.47814,57128.26152,227083.2178,62.5787061839,3153.93358056,78935.55642,2312.10086636,2311.8,2312.7
eth-usdc,1777071720000,2026-04-24T23:02:00Z,48,5,43,1010.20179,18576.13874,-17565.93695,19586.34053,5.15768521666,408.048761042,4622.6,2311.61814351,2311.2,2312.3
eth-usdc,1777071780000,2026-04-24T23:03:00Z,14,5,9,80.8955,996.8858,-915.9903,1077.7813,7.50574351216,76.9843785714,621.30432,2311.34741583,2311.2,2311.4
eth-usdc,1777071840000,2026-04-24T23:04:00Z,28,15,13,9241.82592,4265.01091,4976.81501,13506.83683,68.4233180301,482.387029643,4258.66068,2311.58748438,2311.4,2311.9
eth-usdc,1777071900000,2026-04-24T23:05:00Z,46,11,35,1768.94395,305650.09143,-303881.14748,307419.03538,0.575417832475,6683.02250826,59900.452,2312.00018787,2311.9,2312.1
eth-usdc,1777071960000,2026-04-24T23:06:00Z,20,11,9,6972.99322,3325.0715,3647.92172,10298.06472,67.7116857351,514.903236,3500.5194,2312.04165151,2311.9,2312.2
eth-usdc,1777072020000,2026-04-24T23:07:00Z,39,18,21,59092.97092,3326.34723,55766.62369,62419.31815,94.6709651297,1600.49533718,50606.65896,2312.23766262,2312.1,2312.8
eth-usdc,1777072080000,2026-04-24T23:08:00Z,15,6,9,1102.45696,356.52582,745.93114,1458.98278,75.5633976708,97.2655186667,1000.0265,2312.1755626,2312.1,2312.2
eth-usdc,1777072140000,2026-04-24T23:09:00Z,22,14,8,12660.25578,590.30844,12069.94734,13250.56422,95.5450316666,602.298373636,10169.61288,2312.73156351,2312.1,2312.8
eth-usdc,1777072200000,2026-04-24T23:10:00Z,25,16,9,11273.28947,2646.54225,8626.74722,13919.83172,80.9872539896,556.7932688,4504.22643,2313.14816624,2312.8,2313.3
eth-usdc,1777072260000,2026-04-24T23:11:00Z,29,18,11,44216.55381,1898.07307,42318.48074,46114.62688,95.8840107827,1590.15954759,10704.5645,2313.42347706,2313.3,2313.5
eth-usdc,1777072320000,2026-04-24T23:12:00Z,33,20,13,42284.03664,3017.50774,39266.5289,45301.54438,93.3390620976,1372.77407212,19080.52032,2313.74688472,2313.5,2313.8
eth-usdc,1777072380000,2026-04-24T23:13:00Z,12,5,7,1064.11562,400.49671,663.61891,1464.61233,72.6551045764,122.0510275,500.47494,2313.7635545,2313.5,2313.8
eth-usdc,1777072440000,2026-04-24T23:14:00Z,33,9,24,39191.515,26823.7464,12367.7686,66015.2614,59.3673556218,2000.46246667,19433.4,2313.4757334,2313.3,2313.8
eth-usdc,1777072500000,2026-04-24T23:15:00Z,47,10,37,4373.94479,62112.49035,-57738.54556,66486.43514,6.578702529,1414.60500298,18999.88328,2312.86931327,2312.8,2313.8
eth-usdc,1777072560000,2026-04-24T23:16:00Z,17,4,13,93.90374,59236.82128,-59142.91754,59330.72502,0.158271688014,3490.04264824,57820,2312.80015826,2312.8,2312.9
eth-usdc,1777072620000,2026-04-24T23:17:00Z,29,15,14,69322.81364,464.89944,68857.9142,69787.71308,99.3338376922,2406.47286483,14054.16429,2313.01892436,2312.8,2313.1
eth-usdc,1777072680000,2026-04-24T23:18:00Z,13,7,6,22649.30504,233.36252,22415.94252,22882.66756,98.9801778163,1760.20519692,9261.31418,2312.89913175,2312.8,2313
icp-usdc,1777059780000,2026-04-24T19:43:00Z,3,2,1,48.807,21.43854,27.36846,70.24554,69.4805677343,23.41518,33.2775,2.46475578947,2.4642,2.465
icp-usdc,1777059900000,2026-04-24T19:45:00Z,3,2,1,33.2856,17.00367,16.28193,50.28927,66.1882743575,16.76309,17.75232,2.46516029412,2.4643,2.4656
icp-usdc,1777059960000,2026-04-24T19:46:00Z,1,0,1,0,32.0346,-32.0346,32.0346,0,32.0346,32.0346,2.4642,2.4642,2.4642
icp-usdc,1777060020000,2026-04-24T19:47:00Z,1,1,0,105.9864,0,105.9864,105.9864,100,105.9864,105.9864,2.4648,2.4648,2.4648
icp-usdc,1777060080000,2026-04-24T19:48:00Z,1,1,0,36.74042,0,36.74042,36.74042,100,36.74042,36.74042,2.4658,2.4658,2.4658
icp-usdc,1777060140000,2026-04-24T19:49:00Z,2,0,2,0,42.38175,-42.38175,42.38175,0,21.190875,23.40895,2.46405523256,2.464,2.4641
icp-usdc,1777060200000,2026-04-24T19:50:00Z,1,0,1,0,18.7416,-18.7416,18.7416,0,18.7416,18.7416,2.466,2.466,2.466
icp-usdc,1777060260000,2026-04-24T19:51:00Z,1,0,1,0,18.00326,-18.00326,18.00326,0,18.00326,18.00326,2.4662,2.4662,2.4662
icp-usdc,1777060320000,2026-04-24T19:52:00Z,2,1,1,246.7,15.04016,231.65984,261.74016,94.2537820715,130.87008,246.7,2.4669195099,2.4656,2.467
icp-usdc,1777060380000,2026-04-24T19:53:00Z,1,0,1,0,33.2856,-33.2856,33.2856,0,33.2856,33.2856,2.4656,2.4656,2.4656
icp-usdc,1777060500000,2026-04-24T19:55:00Z,1,0,1,0,18.537,-18.537,18.537,0,18.537,18.537,2.4716,2.4716,2.4716
icp-usdc,1777060560000,2026-04-24T19:56:00Z,3,3,0,199.10516,0,199.10516,199.10516,100,66.3683866667,149.88198,2.47335602484,2.4733,2.4744
icp-usdc,1777060680000,2026-04-24T19:58:00Z,1,1,0,0.98976,0,0.98976,0.98976,100,0.98976,0.98976,2.4744,2.4744,2.4744
icp-usdc,1777060740000,2026-04-24T19:59:00Z,3,1,2,19.7992,32.1529,-12.3537,51.9521,38.11049024,17.3173666667,19.7992,2.47390952381,2.4733,2.4749
icp-usdc,1777060800000,2026-04-24T20:00:00Z,1,0,1,0,197.16186,-197.16186,197.16186,0,197.16186,197.16186,2.4738,2.4738,2.4738
icp-usdc,1777060860000,2026-04-24T20:01:00Z,3,2,1,63.59979,18.0602,45.53959,81.65999,77.8836612642,27.2199966667,44.29713,2.47454515152,2.474,2.4747
icp-usdc,1777060980000,2026-04-24T20:03:00Z,1,0,1,0,18.05874,-18.05874,18.05874,0,18.05874,18.05874,2.4738,2.4738,2.4738
icp-usdc,1777061040000,2026-04-24T20:04:00Z,1,1,0,18.06677,0,18.06677,18.06677,100,18.06677,18.06677,2.4749,2.4749,2.4749
icp-usdc,1777061100000,2026-04-24T20:05:00Z,1,1,0,16.34094,0,16.34094,16.34094,100,16.34094,16.34094,2.4759,2.4759,2.4759
icp-usdc,1777061160000,2026-04-24T20:06:00Z,2,2,0,116.21592,0,116.21592,116.21592,100,58.10796,106.06268,2.47795138593,2.4764,2.4781
icp-usdc,1777061220000,2026-04-24T20:07:00Z,2,1,1,15.61329,18.82444,-3.21115,34.43773,45.3377443868,17.218865,18.82444,2.47753453237,2.4769,2.4783
icp-usdc,1777061340000,2026-04-24T20:09:00Z,3,2,1,58.95736,36.64332,22.31404,95.60068,61.6704400011,31.8668933333,40.13064,2.4767015544,2.4759,2.4772
icp-usdc,1777061400000,2026-04-24T20:10:00Z,3,1,2,17.09475,80.47975,-63.385,97.5745,17.519690083,32.5248333333,50.02126,2.47651015228,2.4763,2.4775
icp-usdc,1777061460000,2026-04-24T20:11:00Z,1,0,1,0,28.7158,-28.7158,28.7158,0,28.7158,28.7158,2.4755,2.4755,2.4755
icp-usdc,1777061520000,2026-04-24T20:12:00Z,1,1,0,17.59664,0,17.59664,17.59664,100,17.59664,17.59664,2.4784,2.4784,2.4784
icp-usdc,1777061580000,2026-04-24T20:13:00Z,1,1,0,26.50925,0,26.50925,26.50925,100,26.50925,26.50925,2.4775,2.4775,2.4775
icp-usdc,1777061640000,2026-04-24T20:14:00Z,1,1,0,36.16274,0,36.16274,36.16274,100,36.16274,36.16274,2.4769,2.4769,2.4769
icp-usdc,1777061700000,2026-04-24T20:15:00Z,1,1,0,16.59054,0,16.59054,16.59054,100,16.59054,16.59054,2.4762,2.4762,2.4762
icp-usdc,1777061760000,2026-04-24T20:16:00Z,4,2,2,66.59095,34.89327,31.69768,101.48422,65.6170486407,25.371055,40.5982,2.47522487805,2.4747,2.4755
icp-usdc,1777061820000,2026-04-24T20:17:00Z,3,2,1,36.87601,10.88472,25.99129,47.76073,77.2098960799,15.9202433333,19.05673,2.4746492228,2.4738,2.4749
icp-usdc,1777061940000,2026-04-24T20:19:00Z,1,0,1,0,83.52318,-83.52318,83.52318,0,83.52318,83.52318,2.4711,2.4711,2.4711
icp-usdc,1777062000000,2026-04-24T20:20:00Z,1,1,0,10.12659,0,10.12659,10.12659,100,10.12659,10.12659,2.4699,2.4699,2.4699
icp-usdc,1777062060000,2026-04-24T20:21:00Z,1,1,0,16.55704,0,16.55704,16.55704,100,16.55704,16.55704,2.4712,2.4712,2.4712
icp-usdc,1777062120000,2026-04-24T20:22:00Z,2,2,0,37.75737,0,37.75737,37.75737,100,18.878685,19.24962,2.46780196078,2.4677,2.4679
icp-usdc,1777062180000,2026-04-24T20:23:00Z,3,2,1,80.09685,16.01015,64.0867,96.107,83.341327895,32.0356666667,41.9033,2.46428205128,2.4631,2.4649
icp-usdc,1777062240000,2026-04-24T20:24:00Z,1,1,0,21.19986,0,21.19986,21.19986,100,21.19986,21.19986,2.4651,2.4651,2.4651
icp-usdc,1777062300000,2026-04-24T20:25:00Z,1,1,0,16.51617,0,16.51617,16.51617,100,16.51617,16.51617,2.4651,2.4651,2.4651
icp-usdc,1777062360000,2026-04-24T20:26:00Z,2,1,1,18.47175,10.0901,8.38165,28.56185,64.6728065584,14.280925,18.47175,2.46222844828,2.461,2.4629
icp-usdc,1777062420000,2026-04-24T20:27:00Z,1,0,1,0,12.305,-12.305,12.305,0,12.305,12.305,2.461,2.461,2.461
icp-usdc,1777062480000,2026-04-24T20:28:00Z,1,1,0,16.25646,0,16.25646,16.25646,100,16.25646,16.25646,2.4631,2.4631,2.4631
icp-usdc,1777062540000,2026-04-24T20:29:00Z,1,1,0,25.61416,0,25.61416,25.61416,100,25.61416,25.61416,2.4629,2.4629,2.4629
icp-usdc,1777062600000,2026-04-24T20:30:00Z,1,1,0,16.49607,0,16.49607,16.49607,100,16.49607,16.49607,2.4621,2.4621,2.4621
icp-usdc,1777062660000,2026-04-24T20:31:00Z,1,1,0,15.75744,0,15.75744,15.75744,100,15.75744,15.75744,2.4621,2.4621,2.4621
icp-usdc,1777062720000,2026-04-24T20:32:00Z,1,0,1,0,18.696,-18.696,18.696,0,18.696,18.696,2.46,2.46,2.46
icp-usdc,1777062780000,2026-04-24T20:33:00Z,1,1,0,24.639,0,24.639,24.639,100,24.639,24.639,2.4639,2.4639,2.4639
icp-usdc,1777062840000,2026-04-24T20:34:00Z,3,3,0,121.04309,0,121.04309,121.04309,100,40.3476966667,49.7728,2.46523604888,2.464,2.4661
icp-usdc,1777062960000,2026-04-24T20:36:00Z,3,0,3,0,47.41416,-47.41416,47.41416,0,15.80472,19.25352,2.4694875,2.4684,2.4708
icp-usdc,1777063080000,2026-04-24T20:38:00Z,2,1,1,18.2965,15.07188,3.22462,33.36838,54.8318497931,16.68419,18.2965,2.47173185185,2.4708,2.4725
icp-usdc,1777063200000,2026-04-24T20:40:00Z,2,2,0,33.39004,0,33.39004,33.39004,100,16.69502,17.5654,2.4733362963,2.4726,2.474
icp-usdc,1777063260000,2026-04-24T20:41:00Z,1,0,1,0,18.78036,-18.78036,18.78036,0,18.78036,18.78036,2.4711,2.4711,2.4711
icp-usdc,1777063320000,2026-04-24T20:42:00Z,1,0,1,0,15.57927,-15.57927,15.57927,0,15.57927,15.57927,2.4729,2.4729,2.4729
icp-usdc,1777063380000,2026-04-24T20:43:00Z,1,0,1,0,1008.28287,-1008.28287,1008.28287,0,1008.28287,1008.28287,2.4731,2.4731,2.4731
icp-usdc,1777063440000,2026-04-24T20:44:00Z,2,0,2,0,32.63391,-32.63391,32.63391,0,16.316955,17.06094,2.47226590909,2.4719,2.4726
icp-usdc,1777063500000,2026-04-24T20:45:00Z,3,2,1,32.65548,36.10726,-3.45178,68.76274,47.4900796565,22.9209133333,36.10726,2.47347985612,2.4731,2.4739
icp-usdc,1777063620000,2026-04-24T20:47:00Z,2,1,1,10.63863,29.676,-19.03737,40.31463,26.3890056786,20.157315,29.676,2.47329018405,2.473,2.4741
icp-usdc,1777063680000,2026-04-24T20:48:00Z,1,1,0,11.1348,0,11.1348,11.1348,100,11.1348,11.1348,2.4744,2.4744,2.4744
icp-usdc,1777063800000,2026-04-24T20:50:00Z,2,1,1,16.09075,15.34128,0.74947,31.43203,51.1922074394,15.716015,16.09075,2.47496299213,2.4744,2.4755
icp-usdc,1777063860000,2026-04-24T20:51:00Z,3,1,2,36.64628,61.40217,-24.75589,98.04845,37.3756851842,32.6828166667,44.32398,2.4759709596,2.4751,2.4762
icp-usdc,1777063920000,2026-04-24T20:52:00Z,2,1,1,29.00547,16.35414,12.65133,45.35961,63.9455894793,22.679805,29.00547,2.47866721311,2.4779,2.4791
